都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,title,名称_カナ,種別,住所,方書,lat,lng,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,URL,備考
270008,,大阪府,,貝塚カトリック幼稚園,カイヅカカトリツクヨウチエン,,大阪府貝塚市加神1-3-12,,34.442402,135.356583,,,072-432-3974,,,,ザビエル学園,,,,,,,,,,
270008,,大阪府,,カトリック天使幼稚園,カトリツクテンシヨウチエン,,大阪府泉佐野市市場南2-69,,34.402763,135.329453,,,072-462-1188,,,,ザビエル学園,,,,,,,,,,
270008,,大阪府,,海星幼稚園,カイセイヨウチエン,,大阪府泉南郡岬町深日2240-2,,34.315727,135.140076,,,072-492-0489,,,,ザビエル学園,,,,,,,,,,
270008,,大阪府,,岬町立深日保育所,ミサキチョウリツフケホイクショ,,大阪府泉南郡岬町深日899,,34.309891,135.167343,,,072-492-4955,,,,岬町,,,,,,,,,,
270008,,大阪府,,岬町立淡輪保育所,ミサキチョウリツタンノワホイクショ,,大阪府泉南郡岬町淡輪4535-1,,34.329067,135.174042,,,072-494-3567,,,,岬町,,,,,,,,,,
270008,,大阪府,,阪南市立下荘保育所,ハンナンシリツシモショウホイクショ,,大阪府阪南市箱作998-1,,34.34322,135.210205,,,072-476-5430,,,,阪南市,,,,,,,,,,
270008,,大阪府,,阪南市立石田保育所,ハンナンシリツイシダホイクショ,,大阪府阪南市石田600-1,,34.348782,135.246414,,,072-471-3201,,,,阪南市,,,,,,,,,,
270008,,大阪府,,ココアンジュ新家,ココアンジュシンゲ,,大阪府泉南市新家938-1,,34.366219,135.300583,,,072-484-0190,,,,(福)三谷園,,,,,,,,,,
270008,,大阪府,,阪南市立尾崎保育所,ハンナンシリツオザキホイクショ,,大阪府阪南市尾崎町4-23-2,,34.366581,135.245117,,,072-471-3202,,,,阪南市,,,,,,,,,,
270008,,大阪府,,泉南市立浜保育所,センナンシリツハマホイクショ,,大阪府泉南市男里7-13-1,,34.374252,135.255402,,,072-484-2660,,,,泉南市,,,,,,,,,,
270008,,大阪府,,ニチイキッズ泉南保育園,ニチイキッズセンナンホイクエン,,大阪府泉南市樽井8-7-5,,34.375019,135.26915,,,072-483-4041,,,,(株)ニチイ学館,,,,,,,,,,
270008,,大阪府,,つばさ共同保育園,ツバサキョウドウホイクショ,,大阪府泉南郡熊取町つばさが丘西2-3-1,,34.383858,135.371216,,,072-451-2535,,,,(福)アトム共同福祉会,,,,,,,,,,
270008,,大阪府,,アトム共同保育園,アトムキョウドウホイクショ,,大阪府泉南郡熊取町長池2-1,,34.389992,135.353561,,,072-452-7112,,,,(福)アトム共同福祉会,,,,,,,,,,
270008,,大阪府,,熊取町立東保育所,クマトリチョウリツヒガシホイクショ,,大阪府泉南郡熊取町久保2-1480-1,,34.393551,135.36734,,,072-452-0310,,,,熊取町,,,,,,,,,,
270008,,大阪府,,田尻町立保育所,タジリチョウリツホイクショ,,大阪府泉南郡田尻町嘉祥寺432-1,,34.39431,135.289902,,,072-465-0079,,,,田尻町,,,,,,,,,,
270008,,大阪府,,熊取町立西保育所,クマトリチョウリツニシホイクショ,,大阪府泉南郡熊取町大久保南1-1573,,34.395645,135.344803,,,072-452-1200,,,,熊取町,,,,,,,,,,
270008,,大阪府,,熊取町立中央保育所,クマトリチョウリツチュウオウホイクショ,,大阪府泉南郡熊取町五門西2-14-14,,34.400013,135.347397,,,072-452-0009,,,,熊取町,,,,,,,,,,
270008,,大阪府,,熊取町立北保育所,クマトリチョウリツキタホイクショ,,大阪府泉南郡熊取町希望が丘4-14-2,,34.406071,135.365036,,,072-453-0573,,,,熊取町,,,,,,,,,,
270008,,大阪府,,すみれ保育園,スミレホイクエン,,大阪府泉南郡熊取町大久保北3-372-1,,34.407818,135.344147,,,072-453-3000,,,,(福)永楽福祉会,,,,,,,,,,
270008,,大阪府,,鶴原保育園,ツルハラホイクエン,,大阪府泉佐野市鶴原1033,,34.419411,135.344391,,,072-463-0065,,,,(福)水平会,,,,,,,,,,
270008,,大阪府,,美加の台保育園,ミカノダイホイクエン,,大阪府河内長野市美加の台1-35-7,,34.42551,135.581909,,,0721-63-5110,,,,(福)幸悠会,,,,,,,,,,
270008,,大阪府,,岸和田市立修斉保育所,キシワダシリツシュウサイホイクショ,,大阪府岸和田市真上町55,,34.427807,135.40506,,,072-427-9767,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,高向保育園,タコウホイクエン,,大阪府河内長野市旭ｹ丘34-14,,34.430111,135.539474,,,0721-52-5753,,,,(福)たこう福祉会,,,,,,,,,,
270008,,大阪府,,高向保育園（分園）,タコウホイクエンブンエン,,大阪府河内長野市旭ヶ丘36-10,,34.430691,135.539658,,,0721-52-5783,,,,(福)たこう福祉会,,,,,,,,,,
270008,,大阪府,,南嶺保育園,ナンレイホイクエン,,大阪府河内長野市南花台6-16-1,,34.431286,135.554504,,,0721-62-2200,,,,(福)みのり学園,,,,,,,,,,
270008,,大阪府,,みなまつ保育園,ミナマツホイクエン,,大阪府和泉市松尾寺町1525-5,,34.432076,135.459396,,,0725-53-3004,,,,(福)童夢創成館,,,,,,,,,,
270008,,大阪府,,大典保育園,タイテンホイクエン,,大阪府河内長野市小塩町325-3,,34.434986,135.56572,,,0721-63-7403,,,,(福)大典福祉会,,,,,,,,,,
270008,,大阪府,,天宗清見台園,テンソウキヨミダイエン,,大阪府河内長野市清見台1-14-1,,34.435997,135.57843,,,0721-65-6518,,,,(福)天宗社会福祉事業会,,,,,,,,,,
270008,,大阪府,,げんき保育園,ゲンキホイクエン,,大阪府南河内郡千早赤阪村大字小吹68-912,,34.43774,135.604126,,,0721-72-7868,,,,(福)千早赤阪福祉会,,,,,,,,,,
270008,,大阪府,,観心寺保育園,カンシンジホイクエン,,大阪府河内長野市寺元501-1,,34.438122,135.594238,,,0721-65-0050,,,,(福)川上会,,,,,,,,,,
270008,,大阪府,,海塚保育所,ウミヅカホイクショ,,大阪府貝塚市海塚1-10-17,,34.443871,135.358597,,,072-432-7847,,,,(福)白小鳩福祉事業会,,,,,,,,,,
270008,,大阪府,,ひさほ保育園,ヒサホホイクエン,,大阪府貝塚市久保568,,34.444077,135.380508,,,072-427-5688,,,,(福)泉州福祉会,,,,,,,,,,
270008,,大阪府,,ひがし保育園,ヒガシホイクエン,,大阪府貝塚市海塚581-1,,34.445621,135.3535,,,072-431-9006,,,,(福)ときわ福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立旭保育所,キシワダシリツアサヒホイクショ,,大阪府岸和田市土生町7-5-1,,34.445889,135.391342,,,072-427-7934,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,和泉市立緑ケ丘保育園,イズミシリツミドリガオカホイクエン,,大阪府和泉市緑ｹ丘3-1-12,,34.447384,135.459625,,,0725-54-2500,,,,和泉市,,,,,,,,,,
270008,,大阪府,,聖愛保育園,セイアイホイクエン,,大阪府河内長野市野作町11-46,,34.45145,135.560486,,,0721-52-2973,,,,(福)泉カナン会,,,,,,,,,,
270008,,大阪府,,めだか保育園,メダカホイクエン,,大阪府岸和田市土生町4175,,34.451576,135.384781,,,072-422-2923,,,,(福)さくら福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立桜台保育所,キシワダシリツサクラダイホイクショ,,大阪府岸和田市尾生町5-3-40,,34.453495,135.411346,,,072-444-6291,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,岸和田市立城内保育所,キシワダシリツジョウナイホイクショ,,大阪府岸和田市上町33-5,,34.454342,135.377167,,,072-439-9981,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,杉乃木保育園,スギノキホイクエン,,大阪府岸和田市八阪町3-15-12,,34.455639,135.39003,,,072-438-8646,,,,(福)杉乃木福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立山直北保育所,キシワダシリツヤマダイキタホイクショ,,大阪府岸和田市岡山町177-2,,34.457672,135.426254,,,072-445-0355,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,夜間保育園いぶきのほしぞら,ヤカンホイクエンイブキノホシゾラ,,大阪府和泉市いぶき野5-5-5,,34.460011,135.459229,,,0725-50-4000,,,,(福)和泉福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立浜保育所,キシワダシリツハマホイクショ,,大阪府岸和田市中之浜町10-9,,34.461483,135.365845,,,072-422-0198,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,和泉市立北松尾保育園,イズミシリツキタマツオホイクエン,,大阪府和泉市いぶき野2-27-1,,34.461628,135.450638,,,0725-54-0438,,,,和泉市,,,,,,,,,,
270008,,大阪府,,城東保育園,ジョウトウホイクエン,,大阪府岸和田市三田町166,,34.461685,135.431595,,,072-443-4451,,,,(福)高陽会,,,,,,,,,,
270008,,大阪府,,河内長野市立千代田台保育所,カワチナガノシリツチヨダダイホイクショ,,大阪府河内長野市千代田台町1-1,,34.463596,135.561752,,,0721-53-2231,,,,河内長野市,,,,,,,,,,
270008,,大阪府,,ちづる保育園,チヅルホイクエン,,大阪府河内長野市木戸西町3-7-6,,34.463818,135.564926,,,0721-54-5511,,,,(福)ちづる保育園,,,,,,,,,,
270008,,大阪府,,中央保育園,チュウオウホイクエン,,大阪府岸和田市北町16-14,,34.466164,135.373795,,,072-438-1981,,,,(福)さくら福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立八木北保育所,キシワダシリツヤギキタホイクショ,,大阪府岸和田市大町3-21-20,,34.468182,135.411469,,,072-443-2995,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,汐の宮保育園,シオノミヤホイクエン,,大阪府河内長野市汐の宮町8-39,,34.468765,135.579681,,,0721-52-1414,,,,(福)たこう福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立大宮保育所,キシワダシリツオオミヤホイクショ,,大阪府岸和田市加守町4-6-38,,34.469757,135.389816,,,072-445-7464,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,岸和田市立千喜里保育所,キシワダシリツチキリホイクショ,,大阪府岸和田市上野町西15-20,,34.470039,135.381073,,,072-422-1344,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,おおさかちよだ保育園,オオサカチヨダホイクエン,,大阪府河内長野市楠町西1145,,34.471828,135.558533,,,0721-52-1705,,,,(福)ちよだ福祉会,,,,,,,,,,
270008,,大阪府,,柳風台保育園,リュウフウダイホイクエン,,大阪府河内長野市木戸3-9-1,,34.474258,135.569382,,,0721-53-7960,,,,(福)柳風福祉会,,,,,,,,,,
270008,,大阪府,,岸和田市立春木保育所,キシワダシリツハルキホイクショ,,大阪府岸和田市春木泉町1-5,,34.475239,135.38176,,,072-439-6431,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,和泉市立北池田保育園,イズミシリツキタイケダホイクエン,,大阪府和泉市池田下町1984-1,,34.475899,135.455109,,,0725-55-0569,,,,和泉市,,,,,,,,,,
270008,,大阪府,,富田林市立彼方保育園,トンダバヤシシリツオチカタホイクエン,,大阪府富田林市大字彼方37,,34.476284,135.587555,,,0721-33-3943,,,,富田林市,,,,,,,,,,
270008,,大阪府,,双葉児童園,フタバジドウエン,,大阪府岸和田市春木中町2-3,,34.477715,135.386902,,,072-422-2801,,,,(福)双葉児童園,,,,,,,,,,
270008,,大阪府,,岸和田市立城北保育所,キシワダシリツジョウホクホイクショ,,大阪府岸和田市吉井町1-16-24,,34.479248,135.398392,,,072-444-3785,,,,岸和田市,,,,,,,,,,
270008,,大阪府,,和泉市立国府第一保育園,イズミシリツコクフダイイチホイクエン,,大阪府和泉市井ﾉ口町6-42,,34.482201,135.421371,,,0725-43-2626,,,,和泉市,,,,,,,,,,
270008,,大阪府,,和泉市立国府第二保育園,イズミシリツコクフダイニホイクエン,,大阪府和泉市府中町5-6-33,,34.483562,135.433517,,,0725-44-7722,,,,和泉市,,,,,,,,,,
270008,,大阪府,,忠岡町立東忠岡保育所,タダオカチョウリツヒガシタダオカホイクショ,,大阪府泉北郡忠岡町馬瀬2-17-3,,34.484051,135.405197,,,0725-32-6700,,,,忠岡町,,,,,,,,,,
270008,,大阪府,,河南町立中央保育園,カナンチョウリツチュウオウホイクエン,,大阪府南河内郡河南町大字白木1249-2,,34.489445,135.629791,,,0721-93-5740,,,,河南町,,,,,,,,,,
270008,,大阪府,,寺池台保育園,テライケダイホイクエン,,大阪府富田林市寺池台2-16-1,,34.489613,135.572571,,,0721-69-7752,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,泉大津市立要保育所,イズミオオツシリツカナメホイクショ,,大阪府泉大津市池浦515-6,,34.491215,135.419891,,,0725-22-0564,,,,泉大津市,,,,,,,,,,
270008,,大阪府,,和泉市立和泉保育園,イズミシリツイズミホイクエン,,大阪府和泉市伯太町2-5-16,,34.491707,135.43399,,,0725-41-5811,,,,和泉市,,,,,,,,,,
270008,,大阪府,,菊水保育園,キクスイホイクエン,,大阪府富田林市廿山1-12-4,,34.492973,135.574219,,,0721-29-3837,,,,(福)菊水保育園,,,,,,,,,,
270008,,大阪府,,富田林市立金剛保育園,トンダバヤシシリツコンゴウホイクエン,,大阪府富田林市寺池台1-9-9,,34.494793,135.566803,,,0721-29-1474,,,,富田林市,,,,,,,,,,
270008,,大阪府,,花梨つばさ保育園,カリンツバサホイクエン,,大阪府大阪狭山市半田5-215-1,,34.496395,135.55481,,,072-366-0283,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,富貴の里保育園,フキノサトホイクエン,,大阪府富田林市小金台1-14-15,,34.49699,135.582809,,,0721-28-7364,,,,(福)凛優会,,,,,,,,,,
270008,,大阪府,,ともっち保育園,トモッチホイクエン,,大阪府富田林市高辺台2-20-18,,34.497196,135.571564,,,0721-28-1584,,,,(福)朋星会,,,,,,,,,,
270008,,大阪府,,泉大津市立戎保育所,イズミオオツシリツエビスホイクショ,,大阪府泉大津市高津町3-19,,34.498344,135.40004,,,0725-21-1471,,,,泉大津市,,,,,,,,,,
270008,,大阪府,,葛城保育園,カツラギホイクエン,,大阪府富田林市久野喜台2-15-9,,34.498825,135.561066,,,0721-29-9211,,,,(福)徳風会,,,,,,,,,,
270008,,大阪府,,宙保育園,ソラホイクエン,,大阪府富田林市高辺台2-14-24,,34.499443,135.574188,,,0721-70-7780,,,,(福)大地福祉会,,,,,,,,,,
270008,,大阪府,,富田林市立富田林保育園,トンダバヤシシリツトンダバヤシホイクエン,,大阪府富田林市富田林町14-27,,34.499619,135.601929,,,0721-23-3941,,,,富田林市,,,,,,,,,,
270008,,大阪府,,常徳保育園,ジョウトクホイクエン,,大阪府富田林市常盤町14-21,,34.499702,135.598862,,,0721-25-3561,,,,(福)徳風会,,,,,,,,,,
270008,,大阪府,,富田林市立大伴保育園,トンダバヤシシリツオオトモホイクエン,,大阪府富田林市北大伴町2-12-4,,34.50362,135.619095,,,0721-23-6579,,,,富田林市,,,,,,,,,,
270008,,大阪府,,みどり保育園,ミドリホイクエン,,大阪府富田林市若松町1-10-10,,34.504074,135.603882,,,0721-24-4190,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,和泉市立くすのき保育園,イズミシリツクスノキホイクエン,,大阪府和泉市王子町2-8-25,,34.504688,135.44017,,,0725-44-9170,,,,和泉市,,,,,,,,,,
270008,,大阪府,,和泉市立鶴山台第一保育園,イズミシリツツルヤマダイダイイチホイクエン,,大阪府和泉市鶴山台2-2-6,,34.50473,135.450241,,,0725-44-1771,,,,和泉市,,,,,,,,,,
270008,,大阪府,,富田林市立金剛東保育園,トンダバヤシシリツコンゴウヒガシホイクエン,,大阪府富田林市藤沢台1-4-4,,34.505184,135.574997,,,0721-29-1600,,,,富田林市,,,,,,,,,,
270008,,大阪府,,富田林市立若葉保育園,トンダバヤシシリツワカバホイクエン,,大阪府富田林市若松町3-2-20,,34.505234,135.608017,,,0721-24-3308,,,,富田林市,,,,,,,,,,
270008,,大阪府,,泉大津市立浜保育所,イズミオオツシリツハマホイクショ,,大阪府泉大津市菅原町13-29,,34.506908,135.40416,,,0725-33-5432,,,,泉大津市,,,,,,,,,,
270008,,大阪府,,泉大津市立条東保育所,イズミオオツシリツジョウトウホイクショ,,大阪府泉大津市千原町2-1-3,,34.508495,135.427231,,,0725-21-0221,,,,泉大津市,,,,,,,,,,
270008,,大阪府,,池尻保育園,イケジリホイクエン,,大阪府大阪狭山市池尻中1-12-8,,34.511459,135.5513,,,072-367-2020,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,ルンビニ保育園,ルンビニホイクエン,,大阪府大阪狭山市池尻北2-20-23,,34.515213,135.553192,,,072-365-8808,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,池尻なな保育園,イケジリナナホイクエン,,大阪府大阪狭山市池尻中1-35-41,,34.515228,135.547379,,,072-290-7731,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,やわらぎ保育園,ヤワラギホイクエン,,大阪府南河内郡太子町山田306,,34.516079,135.650879,,,0721-98-0063,,,,(福)やわらぎ保育園,,,,,,,,,,
270008,,大阪府,,高石市立綾園保育所,タカイシシリツアヤゾノホイクショ,,大阪府高石市綾園3-12-36,,34.518063,135.431366,,,072-263-1166,,,,高石市,,,,,,,,,,
270008,,大阪府,,ふれんど保育園,フレンドホイクエン,,大阪府富田林市桜井町2-1845-4,,34.519253,135.60939,,,0721-26-3571,,,,(福)華芯会,,,,,,,,,,
270008,,大阪府,,梅の里保育園,ウメノサトホイクエン,,大阪府富田林市梅の里1-2-5,,34.525177,135.600677,,,0721-23-4555,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,松の木保育園,マツノキホイクエン,,大阪府南河内郡太子町春日183-8,,34.528557,135.640701,,,0721-98-2882,,,,(福)心和福祉会,,,,,,,,,,
270008,,大阪府,,羽曳野市立下開保育園,ハビキノシリツシモビラキホイクエン,,大阪府羽曳野市古市1394,,34.54562,135.613647,,,072-958-3318,,,,羽曳野市,,,,,,,,,,
270008,,大阪府,,四天王寺悲田院保育園,シテンノウジヒデンインホイクエン,,大阪府羽曳野市学園前6-1-1,,34.548134,135.583939,,,072-957-7517,,,,(福)四天王寺福祉事業団,,,,,,,,,,
270008,,大阪府,,羽曳野市立軽里保育園,ハビキノシリツカルサトホイクエン,,大阪府羽曳野市軽里3-222,,34.550358,135.601685,,,072-958-3338,,,,羽曳野市,,,,,,,,,,
270008,,大阪府,,羽曳野市立はびきの保育園,ハビキノシリツハビキノホイクエン,,大阪府羽曳野市はびきの4-20-17,,34.552265,135.589188,,,072-958-3328,,,,羽曳野市,,,,,,,,,,
270008,,大阪府,,旭丘まぶね保育園,アサヒガオカマブネホイクエン,,大阪府柏原市旭ｹ丘3-13-43,,34.557472,135.639114,,,072-976-1912,,,,(福)日本コイノニア福祉会,,,,,,,,,,
270008,,大阪府,,誉田保育園,コンダホイクエン,,大阪府羽曳野市誉田3-2-30,,34.559547,135.610901,,,072-958-2525,,,,(福)誉田福祉会,,,,,,,,,,
270008,,大阪府,,南河学園附属国分保育園,ナンカガクエンフゾクコクブホイクエン,,大阪府柏原市国分本町7-6-14,,34.562561,135.643265,,,072-978-6825,,,,(福)南河学園,,,,,,,,,,
270008,,大阪府,,羽曳野市立向野保育園,ハビキノシリツムカイノホイクエン,,大阪府羽曳野市向野523,,34.562744,135.575012,,,072-953-2071,,,,羽曳野市,,,,,,,,,,
270008,,大阪府,,岡町学園,オカマチガクエン,,大阪府松原市岡2-10-31,,34.563858,135.556305,,,072-334-5116,,,,(福)岡町福祉会,,,,,,,,,,
270008,,大阪府,,柏原市立円明保育所,カシワラシリツエンミョウホイクショ,,大阪府柏原市玉手町12-30,,34.565186,135.626312,,,072-978-6132,,,,柏原市,,,,,,,,,,
270008,,大阪府,,柏原市立国分保育所,カシワラシリツコクブホイクショ,,大阪府柏原市国分本町6-11-28,,34.565216,135.640549,,,072-978-6368,,,,柏原市,,,,,,,,,,
270008,,大阪府,,藤井寺市立第4保育所,フジイデラシリツダイ４ホイクショ,,大阪府藤井寺市道明寺6-15-34,,34.566601,135.613632,,,072-939-7138,,,,藤井寺市,,,,,,,,,,
270008,,大阪府,,新堂保育園,シンドウホイクエン,,大阪府松原市新堂5-227-1,,34.566696,135.549362,,,072-332-7707,,,,(福)岡町福祉会,,,,,,,,,,
270008,,大阪府,,北阪保育園,キタサカホイクエン,,大阪府柏原市片山町1-19,,34.568077,135.633499,,,072-977-4936,,,,(福)北阪福祉会,,,,,,,,,,
270008,,大阪府,,ふじの子第二保育園,フジノコダイ２ホイクエン,,大阪府藤井寺市藤井寺1-19-7,,34.569801,135.595108,,,072-938-2402,,,,(福)窓,,,,,,,,,,
270008,,大阪府,,藤井寺市立第3保育所,フジイデラシリツダイ３ホイクショ,,大阪府藤井寺市藤井寺1-19-58,,34.570034,135.593918,,,072-939-7128,,,,藤井寺市,,,,,,,,,,
270008,,大阪府,,高鷲保育園,タカワシホイクエン,,大阪府羽曳野市南恵我之荘2-6-22,,34.570194,135.574448,,,072-953-3883,,,,(福)大阪福祉事業財団,,,,,,,,,,
270008,,大阪府,,ベビーハウス社協,ベビーハウスシャキョウ,,大阪府羽曳野市高鷲9-2-17,,34.570484,135.582687,,,072-930-0240,,,,(福)羽曳野市社会福祉協議会,,,,,,,,,,
270008,,大阪府,,うえだおおぞら保育園,ウエダオオゾラホイクエン,,大阪府松原市上田8-11-7,,34.571285,135.562286,,,072-337-6051,,,,(福)聖徳会,,,,,,,,,,
270008,,大阪府,,羽曳野市立島泉保育園,ハビキノシリツシマイズミホイクエン,,大阪府羽曳野市島泉1-16-6,,34.572403,135.580399,,,072-953-4624,,,,羽曳野市,,,,,,,,,,
270008,,大阪府,,松原市立第３保育所,マツバラシリツダイ３ホイクショ,,大阪府松原市上田7-11-34,,34.572674,135.559006,,,072-332-8763,,,,松原市,,,,,,,,,,
270008,,大阪府,,ふじの子保育園,フジノコホイクエン,,大阪府藤井寺市岡2-11-57,,34.572857,135.592896,,,072-953-2405,,,,(福)窓,,,,,,,,,,
270008,,大阪府,,松原市立第２保育所,マツバラシリツダイ２ホイクショ,,大阪府松原市南新町3-7-30,,34.573227,135.536362,,,072-331-7846,,,,松原市,,,,,,,,,,
270008,,大阪府,,藤井寺市立第5保育所,フジイデラシリツダイ５ホイクショ,,大阪府藤井寺市国府1-3-28,,34.575165,135.618301,,,072-939-7148,,,,藤井寺市,,,,,,,,,,
270008,,大阪府,,藤井寺市立第2保育所,フジイデラシリツダイ２ホイクショ,,大阪府藤井寺市林3-1-25,,34.575172,135.610443,,,072-939-7118,,,,藤井寺市,,,,,,,,,,
270008,,大阪府,,惣社保育園,ソウシャホイクエン,,大阪府藤井寺市惣社1-3-28,,34.575306,135.61673,,,072-931-7333,,,,(福)そうび会,,,,,,,,,,
270008,,大阪府,,まつばら駅前おおぞら保育園,マツバラエキマエアオゾラホイクエン,,大阪府松原市上田4-3-32,,34.575409,135.553543,,,072-338-0288,,,,(福)聖徳会,,,,,,,,,,
270008,,大阪府,,ラミー保育園,ラミーホイクエン,,大阪府藤井寺市小山9-4-8,,34.575623,135.600204,,,072-952-4115,,,,(福)神愛福祉会,,,,,,,,,,
270008,,大阪府,,アミリア保育園,アミリアホイクエン,,大阪府松原市西野々1-9-3,,34.575626,135.563629,,,072-336-0606,,,,(福)アルマ会,,,,,,,,,,
270008,,大阪府,,藤井寺市立第1保育所,フジイデラシリツダイ１ホイクショ,,大阪府藤井寺市北岡1-4-17,,34.576118,135.594315,,,072-939-7108,,,,藤井寺市,,,,,,,,,,
270008,,大阪府,,清水保育園,シミズホイクエン,,大阪府松原市南新町5-13-4,,34.576515,135.533325,,,072-335-1050,,,,(福)三和福祉会,,,,,,,,,,
270008,,大阪府,,藤井寺市立第6保育所,フジイデラシリツダイ６ホイクショ,,大阪府藤井寺市小山1-16-18,,34.577545,135.592575,,,072-938-0909,,,,藤井寺市,,,,,,,,,,
270008,,大阪府,,松原市立第７保育所,マツバラシリツダイ７ホイクショ,,大阪府松原市一津屋町3-4-32,,34.57872,135.570602,,,072-335-6116,,,,松原市,,,,,,,,,,
270008,,大阪府,,ピヨピヨ保育園,ピヨピヨホイクエン,,大阪府松原市西野々2-3-5,,34.578751,135.56485,,,072-333-8066,,,,(福)ピヨピヨ福祉会,,,,,,,,,,
270008,,大阪府,,松原カリーノ保育園,マツバラカリーノホイクエン,,大阪府松原市東新町2-210,,34.579384,135.540344,,,072-334-6080,,,,(福)ユタカ福祉会,,,,,,,,,,
270008,,大阪府,,松原市立第４保育所,マツバラシリツダイ４ホイクショ,,大阪府松原市天美我堂3-124-10,,34.581894,135.524582,,,072-335-5660,,,,松原市,,,,,,,,,,
270008,,大阪府,,阿保くすの木保育園,アオクスノキホイクエン,,大阪府松原市阿保2-23-2,,34.582016,135.553909,,,072-336-8928,,,,(福)大阪福祉事業財団,,,,,,,,,,
270008,,大阪府,,ことり保育園（青い鳥学園分園）,コトリホイクエン,,大阪府松原市天美南5-4-8,,34.584415,135.532822,,,072-349-6144,,,,(福)今川福祉会,,,,,,,,,,
270008,,大阪府,,みつばち保育園,ミツバチホイクエン,,大阪府松原市三宅西2-466-4,,34.584435,135.544388,,,072-336-4900,,,,(福)あおば福祉会,,,,,,,,,,
270008,,大阪府,,松原保育園,マツバラホイクエン,,大阪府松原市松ヶ丘3-845,,34.584442,135.55983,,,072-337-9477,,,,(福)立青福祉会,,,,,,,,,,
270008,,大阪府,,青い鳥学園,アオイトリガクエン,,大阪府松原市天美南1-202,,34.584488,135.540604,,,072-332-0580,,,,(福)今川福祉会,,,,,,,,,,
270008,,大阪府,,柏原市立柏原保育所,カシワラシリツカシワラホイクショ,,大阪府柏原市大正1-9-54,,34.587399,135.621323,,,072-972-1413,,,,柏原市,,,,,,,,,,
270008,,大阪府,,天美保育園,アマミホイクエン,,大阪府松原市天美東8-6-35,,34.588017,135.533234,,,072-332-0341,,,,(福)立青福祉会,,,,,,,,,,
270008,,大阪府,,柏原市立柏原西保育所,カシワラシリツカシワラニシホイクショ,,大阪府柏原市大正3-8-8,,34.588051,135.615448,,,072-973-0454,,,,柏原市,,,,,,,,,,
270008,,大阪府,,まどか保育園,マドカホイクエン,,大阪府柏原市大県4-631,,34.58847,135.632874,,,072-971-4520,,,,(福)大幸福祉会,,,,,,,,,,
270008,,大阪府,,みずほ保育園,ミズホホイクエン,,大阪府柏原市大県1-3-22,,34.58968,135.626617,,,072-972-0822,,,,(福)豊昌福祉会,,,,,,,,,,
270008,,大阪府,,柏原市立堅下保育所,カシワラシリツカタシモホイクショ,,大阪府柏原市平野1-6-2,,34.592182,135.629761,,,072-972-3776,,,,柏原市,,,,,,,,,,
270008,,大阪府,,天美北保育園,アマミキタホイクエン,,大阪府松原市天美北1-360-1,,34.593769,135.539413,,,072-339-1750,,,,(福)立青福祉会,,,,,,,,,,
270008,,大阪府,,かしわ保育園,カシワホイクエン,,大阪府柏原市法善寺3-600-2,,34.59639,135.622421,,,072-973-0521,,,,(福)英芳会,,,,,,,,,,
270008,,大阪府,,法善寺保育園,ホウゼンジホイクエン,,大阪府柏原市法善寺3-801,,34.596546,135.624176,,,072-971-2612,,,,(福)不易創造館,,,,,,,,,,
270008,,大阪府,,灰塚保育園,ハイヅカホイクエン,,大阪府大東市灰塚5-2-33,,34.698025,135.610825,,,072-871-5422,,,,(福)秀英会,,,,,,,,,,
270008,,大阪府,,新町保育園,シンマチホイクエン,,大阪府大東市川中新町9-1,,34.704235,135.624603,,,072-874-2881,,,,(福)秀英会,,,,,,,,,,
270008,,大阪府,,泉保育園,イズミホイクエン,,大阪府大東市泉町1-3-2,,34.707504,135.633102,,,072-873-9638,,,,(福)秀英会,,,,,,,,,,
